"file_name","caption_predicted"
"0aijppfq.wav","People are talking in the background as dishes clatter in the foreground."
"0blwxyhe.wav","People are talking in the background while a machine is running in the background."
"0ajjt0q1.wav","Crickets are chirping while a machine is running in the background."
"0boy14_u.wav","A dog is whimpering and making funny noises."
"0axorih9.wav","Birds are chirping and traffic is flowing in the background."
"0bt_1kf0.wav","It is raining and the rain is hitting the ground hard."
"0bkg5ufo.wav","People are talking in the background as dishes clatter in the foreground."
"0bwydces.wav","People are talking in the background as a door opens and closes."
"0chb39_x.wav","A television is on and a person is watching a movie on television."
"0ddn8kkh.wav","A machine is on and running at a constant speed."
"0ci93mkr.wav","A thunderstorm with rain hitting the ground and a thunder in the distance."
"0dgff43d.wav","A door creaks as it is opened and closed, then a cat meows and the door creaks again."
"0coctl86.wav","A faucet is turned on and then turned off."
"0dla8zgc.wav","A train is passing by on the tracks."
"0d9dv59c.wav","A door creaks as people talk in the background."
"0duc8byr.wav","A saw is being used to cut through a piece of wood."
"0dvd7b5i.wav","Someone opening and closing a squeaky door with traffic sounds in the background."
"0f6ha_08.wav","People are talking in the background while a machine is running in the background."
"0ed7ftik.wav","Water is running from a faucet into a sink."
"0f8bvez8.wav","Several people talking in the background with clanking in the foreground."
"0eu7tt3_.wav","Birds chirp in the background as someone walks through the water."
"0fc2f989.wav","Birds chirp in the background as cars drive by."
"0exisswn.wav","People are talking in the background as dishes clatter in the foreground."
"0fdw3_30.wav","A train approaches and passes by on the tracks."
"0flhml7q.wav","A machine is running at a constant speed and volume."
"0fv20f9v.wav","Someone is using a metal object to tap on a glass."
"0fpdysna.wav","A person jingles their keys in their pocket."
"0g9auhr1.wav","A bell is ringing and people are talking in the background."
"0fphlk2t.wav","Water is running from a faucet into a sink."
"0g9ned9p.wav","Birds are chirping and people are talking in the background."
"0ftlyysw.wav","A heavy rain coming down outside during a storm."
"0ggv02kz.wav","A person is hammering a metal object into the ground."
"0gksn4pv.wav","A group of people are talking in the background."
"0he_l24o.wav","Crickets chirp in the background as a waterfall rushes by."
"0gsxc69_.wav","Birds chirp and a frog croaks while other birds chirp in the background."
"0heun4jz.wav","Birds are squawking and squawking back and forth to each other."
"0gye10ub.wav","People are talking in the background as dishes clatter in the foreground."
"0hjtz6aa.wav","People are talking in the background as dishes clatter in the foreground."
"0hb_x8sg.wav","A variety of birds are chirping and singing."
"0hnoejx1.wav","People are talking and a car is speeding by."
"0hopovmu.wav","Birds are chirping and children are talking in the background."
"0hwmrol3.wav","People are talking in the background as a vehicle horn honks in the distance."
"0hp0cgrw.wav","A faucet is turned on and then turned off."
"0hyk1y3r.wav","People are talking in the background as cars drive by."
"0hrh4z_4.wav","Someone opening a bottle and then closing it."
"0hyzzneg.wav","Food is sizzling and people are talking in the background."
"0hshep41.wav","A train is chugging along the tracks as it hits the rails."
"0i_2vc3b.wav","A synthesizer is playing a song with different notes."
"0ializyl.wav","Birds are chirping and people are talking in the background."
"0ifeokjj.wav","People are talking in the background as shoes squeak on the floor."
"0ibvrpqn.wav","Birds are chirping and people are talking in the background."
"0ilfd7go.wav","People are talking in the background as dishes clatter in the foreground."
"0icwdrr7.wav","Birds chirp in the background as water sloshes around."
"0info25h.wav","Birds are chirping and people are talking in the background."
"0idzt_bp.wav","People are talking in the background as silverware clangs against plates."
"0ip3so97.wav","A group of people are cheering and celebrating."
"0ivrehv9.wav","Several people talking in the background with clanking in the foreground."
"0j283p_u.wav","A shower is running and the water is splashing on the floor."
"0ix4e_y8.wav","Someone is shuffling paper while cars drive by in the background."
"0j64zbdi.wav","People are talking in the background as someone walks up the stairs."
"0iz8_l6m.wav","A man is speaking over a loud speaker while cars are passing by in the background."
"0j6xlb2q.wav","Someone is spraying air onto a hard surface."
"0j21k6u1.wav","Someone is walking down a gravel path at a steady pace."
"0jia_18s.wav","Birds are chirping and a horse is trotting in the background."
"0jjn_foi.wav","A bird is flapping their wings while other birds are chirping in the background."
"0k87uteo.wav","A crowd of people are talking in the background."
"0jyko8wb.wav","It is raining and the wind is blowing and the rain is hitting the ground."
"0kcba4gc.wav","A bell is ringing and people are talking in the background."
"0k10axug.wav","People are talking in the background as someone walks up the stairs."
"0km5lk31.wav","A squeaky door opens and closes multiple times."
"0k7vezyl.wav","Water is dripping from a faucet into a sink."
"0kt1pvs_.wav","People are talking while a machine is running in the background."
"0ktcqohq.wav","People are talking in the background as dishes clatter in the foreground."
"0l_4j8qz.wav","Several people talking in the background with clanking in the foreground."
"0l5ypaw_.wav","Birds chirp in the background as a machine hums in the foreground."
"0le7dwmh.wav","A train is passing by on the tracks."
"0l77qntv.wav","Several people talking in the background with clanking in the foreground."
"0lohm0cb.wav","Birds are chirping and people are talking in the background."
"0l8a3sc9.wav","An airplane is flying in the sky and then it takes off."
"0mazbwwt.wav","A person is flipping through the pages of a book."
"0md39659.wav","People are talking in the background as dishes clatter in the foreground."
"0n5nb14c.wav","The wind is blowing through the windows of a building."
"0mmcv8yu.wav","People are talking in the background as dishes clatter in the foreground."
"0n8njs_m.wav","People are talking while birds are chirping in the background."
"0mz27mbi.wav","A machine is running with a hissing noise in the background."
"0nkdvxtq.wav","A crowd of people are cheering and celebrating."
"0n4lades.wav","Several people talking in the background with clanking in the foreground."
"0noh70p4.wav","People are talking in the background as dishes clatter in the foreground."
"0nqyrqct.wav","A person is flipping through the pages of a book."
"0o94idtn.wav","A tractor trailer trailer takes off from the tractor station."
"0nrtl6vh.wav","Someone is spraying paint on a hard surface."
"0objh3jc.wav","A person is using a shuffling typewriter to write on a piece of paper."
"0nuelxnn.wav","Water is running in a shower while a shower is running in the background."
"0ocsw0cu.wav","People are talking in the background as someone walks up the stairs."
"0o7dpuj2.wav","Birds are chirping and the wind is blowing."
"0oextu34.wav","Rain is pouring down on the roof of a house."
"0ogqa1b2.wav","People are talking and a dog is barking."
"0p0lp4qy.wav","People are talking in the background as someone walks up the stairs."
"0ok462mn.wav","A crowd of people are talking in the background."
"0p6utwwb.wav","Water sloshes and slurps around in a body of water."
"0oq8mxao.wav","Metal objects are being moved around in a container."
"0p8kx3u_.wav","Scraping is going on while people are talking in the background."
"0osmrww7.wav","A person is walking through the snow with boots on."
"0p9k_4dk.wav","People are talking in the background as a glass chimes."
"0pcltqy9.wav","People are talking in the background as a train is coming down the tracks."
"0plrejw9.wav","A machine is running while people are talking in the background."
"0pdvidkw.wav","A radio receiver is tuned in and then turned off."
"0q41a_97.wav","Rain patters on the roof of a house."
"0pf3khfn.wav","Many different birds are chirping and tweeting in close proximity to each other."
"0q56wh8s.wav","People are talking in the background as someone walks up the stairs."
"0pli00h_.wav","A large motor vehicle engine is running and then fades somewhat as time goes on."
"0qa2ao6x.wav","A crowd of people are talking while music is playing in the background."
"0qx4bfxn.wav","A television is playing a lot of noise."
"0rur0i6g.wav","Someone is flipping through the pages of a book."
"0rfr2tu_.wav","A person sprays water over and over again."
"0s4g54l2.wav","A cat is meowing and a person is breathing."
"0rt924ei.wav","A train is passing by on the tracks while people are talking in the background."
"0s4r66av.wav","Water is flowing in a creek at a pretty fast rate."
"0rtjqv5s.wav","A door creaks as it is opened and closed."
"0sgiv2gw.wav","A crowd of people are talking and laughing loudly."
"0sgkjebl.wav","A door creaks as it is opened and closed several times."
"0sukr8bj.wav","Rain is pouring down and thunder is cracking in the distance."
"0shhrlrd.wav","People are talking in the background as dishes clatter in the foreground."
"0t05x6n2.wav","A group of people are talking in the background."
"0sronet2.wav","Birds are chirping and people are talking in the background."
"0t1pxj7g.wav","People are talking while food is sizzling in the background."
"0stzn7rr.wav","Birds chirp in the background as thunder rolls in the distance."
"0tl6qtf4.wav","A dog is barking and a chain is jingling."
"0tmvdj_p.wav","Several people are talking in a crowded room."
"0u57d__v.wav","People are talking in the background as dishes clatter in the foreground."
"0tp5q4xf.wav","People are talking in the background while a machine is running in the background."
"0ua_ux7l.wav","A shower is running and water is dripping in the background."
"0txzz8sh.wav","A train is coming down the tracks and then a train passes by."
"0uk6nf33.wav","A person is hammering a metal nail into the ground."
"0u4sbcyz.wav","People are talking in the background as a washing machine is running."
"0uminxzx.wav","People are talking in the background as a machine is running in the foreground."
"0unh8r3o.wav","Someone is walking up the stairs and dragging their feet."
"0v1y80ez.wav","Crickets chirp in the background while a siren blares in the foreground."
"0uvpvf6w.wav","A group of people are talking and talking at the same time."
"0v9jwpbu.wav","A machine is running at a constant speed and volume."
"0uwq_rl7.wav","Water is flowing from a faucet into a sink and people are talking in the background."
"0v_nitm4.wav","People are talking in the background while something is being crumpled."
"0uxwetg3.wav","People are talking in the background as someone walks up the stairs."
"0vj73ove.wav","A machine is running at a constant speed and volume."
"0vo3akog.wav","Water drips from a faucet into a sink."
"0wb8s2f6.wav","A train is going down the tracks at a steady pace."
"0vvxovy8.wav","A sprinkler sprays water onto a hard surface."
"0weoi2xx.wav","A shower is running and water is dripping in the background."
"0w1p0mvh.wav","People are talking in the background as a machine is running in the foreground."
"0wndhlje.wav","Rain is pouring down and thunder is cracking in the distance."
"0w64c_2p.wav","A crowd of people are talking while a horse is walking."
"0wre1cud.wav","People are talking in the background as glass bottles clink against each other."
"0wxme6bm.wav","A person is walking through a forest with leaves on the ground."
"0xfeq71t.wav","Birds are chirping and people are talking in the background."
"0wym2cho.wav","People are talking in the background as someone is walking up the stairs."
"0xsp5xar.wav","People are talking in the background as a machine is running in the foreground."
"0wywex7d.wav","People are talking in the background while water is running in the background."
"0xv9r_nw.wav","Birds are chirping and a rooster crows in the distance."
"0x97gpys.wav","Several people talking in the background with clanking in the foreground."
"0xzvf88r.wav","People are talking in the background as dishes clatter in the foreground."
"0y7g0yep.wav","Water is running in a sink and people are talking in the background."
"0yw1f27l.wav","Someone is brushing their teeth with a brush."
"0y9b1s8l.wav","People are talking in the background while a machine is running in the background."
"0ywdv0e3.wav","People are talking in the background as dishes clatter in the foreground."
"0yf_8vns.wav","A metal pot is being scraped by a machine."
"0z0eety_.wav","People are talking in the background as dishes clatter in the foreground."
"0yt5k22g.wav","Birds chirp in the background as traffic passes in the distance."
"0z1jgci8.wav","A crowd of people are chanting and chanting."
"0z5snoa3.wav","People are talking in the background while a machine is running in the background."
"0zdkn3el.wav","Birds are chirping and people are talking in the background."
"0z6kjhd5.wav","People are talking in the background as a sewing machine is in use."
"0zemnd_j.wav","Someone is walking up the stairs and dragging their feet while people are talking in the background."
"0zb4zo8j.wav","A tool is being used to cut through a piece of wood."
"0zggisxs.wav","Birds are chirping and people are talking in the background."
"0zcmod7p.wav","A person hammers metal into the ground, then hammers metal into the ground, then hammers metal into the ground again."
"0zqzi8ed.wav","People are talking in the background while a machine is running in the background."
"104ymfoa.wav","A machine is running while birds are chirping in the background."
"10p4fqok.wav","Someone is hammering on a metal tube while birds are chirping in the background."
"10bljrq6.wav","Water is flowing down a gutter and into a drain."
"10v2isr9.wav","People are talking in the background as dishes clatter in the foreground."
"10gp5xkh.wav","A person is flipping through the pages of a book."
"10viieh1.wav","A toilet is flushed while people are talking in the background."
"10lfbu9s.wav","A shower is running and people are talking in the background."
"10wnjm1g.wav","People are talking in the background as pots and pans clang."
"110gb7u9.wav","A campfire is crackling and popping as it burns."
"11bkoudq.wav","A group of people are talking in the background."
"1120c0bq.wav","People are talking in the background as a door opens and closes."
"11ns4_5g.wav","Someone is using a drill to drill holes into a piece of metal."
"113eq0xm.wav","People are talking in the background as a squeaky door opens and closes."
"11o9vxs5.wav","Water is dripping from a faucet into a sink."
"116uvrl8.wav","Someone opens a drawer and then closes the drawer."
"11sso8pb.wav","Several people talking in the background with clanking in the foreground."
"11xkouah.wav","A man is speaking while birds are chirping in the background."
"12t8t232.wav","A train is blowing its horn while people are talking in the background."
"12cjwc6x.wav","A machine is running while people are talking in the background."
"12x35fc3.wav","Church bells ring in the distance as a group of people chant."
"12lgttt3.wav","Rain is pouring down while people are talking in the background."
"134l7eoy.wav","A pop followed by a pop and then the rumble of a car engine."
"12m6_yra.wav","A cash register beeps and then the cash register beeps and then the cash register beeps again."
"137vmnel.wav","A faucet is turned on and water is running."
"13djnd40.wav","Someone opening and closing a door with keys and passing traffic in the background."
"14ki5ckh.wav","People are talking in the background while a train is coming down the tracks."
"13tb2ff7.wav","People are talking in the background as dishes clatter in the foreground."
"14p0u065.wav","Someone is opening and closing a squeaky door."
"13wf0mjs.wav","People are talking in the background as a squeaky door opens and closes."
"14rpa21t.wav","People are talking in the background as dishes clatter in the foreground."
"14b37s6w.wav","Water is flowing and birds are chirping in the background."
"14sgja42.wav","Birds are chirping and a rooster crows in the distance."
"14u3efzm.wav","A bell is ringing while a fire is crackling in the background."
"15_u9g7i.wav","People are talking in the background as dishes clatter in the foreground."
"14zn_u3y.wav","People are talking in the background while a machine is running in the background."
"15pkjj0m.wav","Water is being splashed around while cars drive by in the background."
"1537wlbn.wav","A person is walking on a hard surface and people are talking in the background."
"15qze0mf.wav","It is raining and birds are chirping in the background."
"157nto0x.wav","People are talking in the background as dishes clatter in the foreground."
"15suzdca.wav","People are talking in the background as a machine is running in the foreground."
"15wy91wu.wav","Several cars and trucks driving by on a wet road."
"16gk503f.wav","A train is passing by on the tracks."
"164vgh3m.wav","People are talking in the background while a machine is running in the background."
"16goz4s0.wav","People are talking in the background as dishes clatter in the foreground."
"16_ae_0a.wav","A machine is running while birds are chirping in the background."
"16miq_13.wav","A machine is running while people are talking in the background."
"16al4u_q.wav","An electrical device is turned on and then turned off."
"16owrx6i.wav","People are talking in the background while a machine is running in the background."
"176x3kr3.wav","Birds chirp in the background as an airplane flies overhead."
"17p8teum.wav","A person is playing a piece of music in the background."
"17ad7g0w.wav","People are talking in the background as food is sizzling in a pan."
"17qzcqqn.wav","People are talking in the background as someone walks up the stairs."
"17asr00y.wav","Paper is being crumpled up and crumpled up."
"17ukncl1.wav","A group of men and women are talking to each other."
"17gjrovw.wav","Seagulls are squawking and cawing in the distance."
"17ulpxs7.wav","A phone rings while people are talking in the background."
"17vh6br1.wav","People are talking in the background as dishes clatter in the foreground."
"195232b3.wav","Several people talking in the background with clanking in the foreground."
"182gudqy.wav","A machine is running while people are talking in the background."
"195srtgk.wav","Water is dripping from a faucet into a sink."
"1863cmlo.wav","Dishes are being moved around in a sink and someone is talking in the background."
"19c31ocj.wav","Someone is flipping through the pages of a book."
"18t1jjee.wav","A machine is running at a constant speed and volume."
"19e5ssp7.wav","A person is walking up the stairs and banging their shoes on the floor."
"19oyy2dz.wav","A church bell is ringing and someone is walking through it."
"1_9z_ni2.wav","Water is running down a gutter and into a drain."
"19uxm06e.wav","A person is flipping through the pages of a book."
"1_hl23u1.wav","People are talking in the background while a machine is running in the background."
"1_38a0so.wav","Many different birds are chirping and singing in close proximity to each other."
"1_js7dv_.wav","People are talking in the background as they walk up the stairs."
"1_91ptz2.wav","A hard object is striking another hard object in the foreground."
"1a0moyhe.wav","A saw is being used to cut through wood."
"1a3lp4zk.wav","People are talking in a crowded restaurant with plates and utensils."
"1aj4tpoh.wav","A shower is running and people are talking in the background."
"1aakgito.wav","People are talking while a clock is ticking in the background."
"1aoni6l2.wav","Animals are making noises while birds are chirping in the background."
"1aaupr4n.wav","People are talking in the background as dishes clatter in the foreground."
"1ap1z170.wav","A music is played while a dog whimpers and a music is played."
"1ac51ihm.wav","The wind is blowing and a dog is panting."
"1b8gej2g.wav","A tool motor is running and a saw is cutting through wood."
"1beojj_s.wav","Rain is pouring down and a train horn blares in the distance."
"1cbh6ixm.wav","A train approaches and passes by on the tracks."
"1bsf6uai.wav","Someone is walking up the stairs and dragging their feet."
"1cgc1wsi.wav","Several people talking in the background with clanking in the foreground."
"1c0zgge_.wav","Someone is writing on a piece of paper."
"1clh_pie.wav","The wind is blowing through the windows of a car."
"1c3b2al8.wav","People are talking while a piano is being played."
"1conbibq.wav","People are talking in the background as a door opens and closes."
"1cs1hw6p.wav","Someone is flipping through the pages of a book."
"1dq3ljaj.wav","A door is creaking back and forth as it is opened and closed."
"1cvyvded.wav","A machine is operating and making a whistling noise."
"1e0ggmmg.wav","People are talking in the background as dishes clatter in the foreground."
"1d7d9bls.wav","A machine is running at a constant speed and volume."
"1e31g_1n.wav","Birds chirp in the background while a goat bleats in the foreground."
"1dhww69r.wav","People are talking in the background as a machine is running in the foreground."
"1e8zbl7r.wav","People are talking in the background as dishes and utensils are clanging."
"1e_w15qq.wav","Several people talking in the background with clanking in the foreground."
"1exetl8f.wav","Bees are buzzing and birds are chirping in the background."
"1elgkx3w.wav","People are talking while birds are chirping in the background."
"1exkn__9.wav","A doorbell rings and a truck passes by."
"1emjjfy9.wav","A group of people are talking and laughing in close proximity to each other."
"1f2pe_by.wav","People are talking in the background as dishes clatter in the foreground."
"1ev3har4.wav","A radio transmission of a man speaking over a radio."
"1f77c5re.wav","Birds are squawking and squawking back and forth to each other."
"1f7grf1d.wav","An alarm clock is ticking as someone is trying to turn it on."
"1g9fprce.wav","Birds are chirping in the background while a rooster crows in the foreground."
"1fohehnq.wav","People are talking while a marching band is playing."
"1g9w0qci.wav","A crowd of people are chanting and chanting."
"1g1vpd9h.wav","A synthesizer is playing a piece of music."
"1g_dmefk.wav","Birds are chirping and people are talking in the background."
"1g9ajyd2.wav","A crowd of people clap, cheer, and then the crowd cheers."
"1gbhwywf.wav","People are talking in the background as a machine is running in the foreground."
"1gg6czel.wav","People are talking in the background as water drips from a faucet into a sink."
"1hbl8ilw.wav","A radio receiver is trying to find a station."
"1gp2kzpj.wav","A train is coming down the tracks and then the train passes by."
"1hfbyrf0.wav","Water is flowing down a waterfall at a pretty fast rate."
"1h0sn0zw.wav","A machine is running at a constant speed and volume."
"1hniwrv9.wav","A machine is running while people are talking in the background."
"1h73ixaq.wav","People are talking while food is sizzling in the background."
"1hq9i8hv.wav","Rain is falling on a metal roof and a siren is blaring in the background."
"1hucwtvr.wav","Someone is opening a door and then opening it."
"1iq2oa59.wav","Crickets chirp in the background as a lawnmower runs in the foreground."
"1i9_wamh.wav","The wind is blowing and cars are passing by."
"1iwatnqf.wav","A car door opens and closes, then the car drives away."
"1ifbrj08.wav","A bicycle bell is rung as traffic passes in the background."
"1j1ksiea.wav","A person is brushing their teeth with a tool."
"1ii7a66c.wav","People are talking in the background while a machine is running in the background."
"1j5rqhdx.wav","A person is walking on a wooden floor wearing high heels."
"1j7375ix.wav","People are talking in the background as dishes clatter in the foreground."
"1jlh1lzg.wav","Someone is opening and closing a metal door."
"1j7m1euh.wav","People are talking in the background as a truck engine revs up."
"1jm6hkqm.wav","Many different birds are chirping and singing in close proximity to each other."
"1jj2il9c.wav","People are talking in the background as a train passes by."
"1jqz_pf8.wav","People are talking in the background while a machine is running in the background."
"1jklrjrc.wav","A bell is ringing while people are talking in the background."
"1jwrc1hg.wav","People are talking in a crowded restaurant with plates and utensils."
"1k63gnno.wav","Water is flowing and a bird is squawking in the background."
"1kd8crnd.wav","A large group of people are talking and talking at the same time."
"1k7ns4da.wav","A truck is beeping while a person is travelling down the road."
"1kfd45yv.wav","A faucet is turned on and then turned off."
"1k9__p9n.wav","A train is going down the tracks picking up speed."
"1kfyjf6a.wav","Crickets chirp while cars drive past on the freeway."
"1k_ya87m.wav","A motor is running and water is splashing and gurgling."
"1krts71h.wav","Birds are chirping and people are talking in the background."
"1ky0fnao.wav","Someone is writing on a piece of paper."
"1lku8ihw.wav","Several people talking in the background with clanking in the foreground."
"1l1g6mgs.wav","Crickets are chirping and people are talking in the background."
"1lofrnc7.wav","An electric saw is being used to cut through an object."
"1la9auz7.wav","Someone is hammering on a piece of wood."
"1lr7bwsp.wav","Rain is pouring down while thunder rumbles in the background."
"1li9k3_q.wav","People are talking in the background as they walk up the stairs."
"1m0vnpc2.wav","People are talking in the background while a machine is running in the foreground."
"1m279ssp.wav","A saw is being used to cut through wood."
"1myrcz5l.wav","People are talking in the background as they walk up the stairs."
"1mac3679.wav","People are talking in the background as dishes clatter in the foreground."
"1mzh5sbh.wav","Rain is pouring down and the rain is hitting the ground."
"1me710km.wav","A train is passing by on the tracks."
"1n781mju.wav","People are talking while food is sizzling in the background."
"1mfxnril.wav","People are talking in the background as water pours out of a faucet."
"1n_1fitp.wav","Water is pouring out of a faucet and into a drain."
"1n_fbbjl.wav","Birds are chirping and traffic is passing in the background."
"1nril33t.wav","A frog croaks while birds chirp in the background."
"1naw55p6.wav","People are talking in the background as music is playing in the background."
"1o8g8nvm.wav","Someone is in a shower and the water is dripping."
"1ndvddct.wav","People are talking in the background while something creaks."
"1ocwt83c.wav","A variety of birds are chirping and tweeting in close proximity to each other."
"1nkp3z3u.wav","People are talking while dishes and utensils are clanging."
"1oj65crp.wav","People are talking in the background while a machine is running in the background."
"1ot96j74.wav","People are talking in the distance while a large number of people chant."
"1pori2gw.wav","Someone is brushing their teeth with a toothbrush."
"1otc034j.wav","People are talking in the background as a pig oinks in the foreground."
"1pwj_z4g.wav","Birds are squawking and singing while a music is played."
"1ou605yv.wav","Someone is dropping coins into a glass bowl."
"1q1by402.wav","Birds are chirping and singing while a machine is running in the background."
"1p6_u6dw.wav","Water drips from a faucet into a metal container."
"1q7uepgt.wav","People are talking in the background while a machine is running in the background."
"1qmn3nyt.wav","People are talking in the background while something is being scraped."
"1r132xhd.wav","Water is flowing down a gutter and into a drain."
"1qoq94ev.wav","Someone is jingling a chain while people are talking in the background."
"1r7njf4k.wav","Rain is pouring down while thunder rumbles in the background."
"1r06hm_h.wav","A person is walking on a street with cars driving by."
"1r95u85m.wav","A church bell rings while birds chirp in the background."
"1r0g69ns.wav","Someone is hammering a spoon into the ground."
"1rnnl9a3.wav","The wind is blowing and waves are crashing against the shore."
"1rqg07je.wav","People are talking in the background as a police siren blares in the foreground."
"1ryjm9yf.wav","Someone opens a drawer and then closes it."
"1rrqmz8q.wav","A radio transmission of a man talking is interrupted by another man talking."
"1s307j13.wav","A crowd of men and women are talking to each other."
"1rtn51vz.wav","People are talking in the background as dishes clatter in the foreground."
"1s6fgz2y.wav","It is raining and the rain is hitting the ground hard."
"1rueqvoc.wav","Water is flowing down a gutter and into a drain."
"1sf6031o.wav","Birds chirp in the background as an airplane flies overhead."
"1sld3l9q.wav","A faucet is turned on and running water is pouring out of it."
"1t7wp07a.wav","Water is running while people are talking in the background."
"1smabn7n.wav","People are talking in the background as dishes clatter in the foreground."
"1tful18j.wav","Birds are chirping and traffic is passing by in the background."
"1spnvulq.wav","Several people are talking in the background while a machine is running in the background."
"1twehb2o.wav","An engine is running and a cow moos in the background."
"1sylsnba.wav","A large group of people are talking and yelling."
"1twjr539.wav","A door squeaks as it is opened and closed several times."
"1tzfyjjx.wav","Waves crash against the shoreline as the wind blows."
"1u9k2cmj.wav","A truck is driving down the road with the windows down."
"1u0xqk1v.wav","Someone is walking down a sidewalk next to a road with cars driving by."
"1ucblf1h.wav","A person is flipping through the pages of a book."
"1u8qj7w5.wav","Someone is driving a car down the road."
"1uflh_kc.wav","People are talking in the background as a machine is running in the foreground."
"1u8youaw.wav","People are talking in the background as food is sizzling in the frying pan."
"1uq0ceb2.wav","People are talking in the background as dishes clatter in the foreground."
"1uuu8dkn.wav","Children are playing on a playground next to a street."
"1vg6xoka.wav","A machine is running at a constant speed while people are talking in the background."
"1uv9bvvi.wav","Water is flowing down a gutter and into a drain."
"1vh0fz_d.wav","A car revs its engine and drives off into the distance."
"1v0e534d.wav","A train comes to a stop and people are talking."
"1vikpobb.wav","A person is walking through the snow with boots on."
