"file_name","caption_predicted"
"20140809_cruzul.river.wav","Water is running down a gutter and into a drain."
"20160820_saluzzo.arcade.04.wav","A large group of people are talking to each other."
"20150330_02.soft.wind.day.MS.wav","Rain is pouring down while thunder roars in the background."
"27 hn_birdspecking.wav","People are talking in the background as rain is pouring down."
"20160124_Pencil-on-Paper.wav","A person coughs then coughs again several times."
"451__mikejedw__bong2_variant#2.wav","A metal object hits another metal object several times."
"20160506_sharpening.02.wav","A metal object is rubbed against another metal object several times."
"A Growing Thunderstorm.wav","The wind is blowing hard and rain is pouring down."
"A creek in a forest.wav","Water is flowing and birds are chirping in the background."
"Acid_lake-Dallol.wav","Heavy rain is falling on a metal roof."
"AMBIENCE- night time crickets insects wild sound (SFX).wav","Birds are chirping and traffic is flowing in the background."
"Afternoon Suburb Calm.wav","Birds chirp in the background as cars drive by."
"AMB_earlymorning_palmovka.wav","A train approaches and passes by on the tracks."
"Ahr river.wav","Water is flowing down a gutter and into a drain."
"AbdnC_KingStPelican_120225.wav","A train is coming down the tracks and then a train passes by."
"Air raid siren_rising.wav","A rooster crows twice as birds chirp in the background."
"AlleyWater.wav","Water is flowing down a gutter and into a drain."
"Ambience Urban park fountain early evening.wav","People are talking while water is running in the background."
"Ambiance, Carnival.wav","A group of people are talking and traffic is passing in the background."
"Ambience birds.wav","Birds are squawking, chirping and whistling in the background."
"Ambience - Generator.wav","A lawnmower is being used to cut the grass."
"Ambience in Sugadh (ESI institute) in Gujrat.wav","A person is playing a guitar with the sound of wind in the background."
"Ambience - St Kilda Beach - waves lapping rocks, people nearby, seagulls.wav","Birds chirp in the background as a waterfall rushes by."
"AmbientAtmosphere.wav","People are talking in the background as cars drive by."
"Ambulance Siren.wav","A police car with its siren on passes by."
"Armoury Site.wav","A motorcycle approaches and then the motorcycle passes by."
"Appartment_Ambient_AC_TV_Fans.wav","People are talking in the background as traffic goes by in the distance."
"Atlantic Ocean Waves.wav","Waves crash against the shoreline and the wind blows."
"April_2004_garden_birds01.wav","Birds are chirping and the wind is blowing."
"Atmo Busbahnhof (besser).wav","A truck squeals its brakes as it comes to a stop."
"Arch Leaf.wav","Someone is walking through a pile of leaves."
"Atmo Wartehalle2.wav","A large group of people are talking and walking around."
"Atmosphere on road in London.wav","A car approaches and passes by quickly."
"Backhoe.wav","A machine is running at a constant speed and then slows down."
"Avion.wav","A jet flies overhead and then flies off into the distance."
"Backyard Birds-001.wav","Birds are chirping and traffic is passing in the background."
"BR Standard Class 4 2-6-4T Steam Engine Departing - Irwell Vale Halt ~SE1 XY stereo pair.wav","A train is coming down the train station."
"Backyard nature.wav","Birds are chirping and traffic is flowing in the background."
"BUS RIDE R.wav","People are talking while a police siren goes off in the background."
"Baking dish picked up put down.wav","Someone opening and closing a metal door."
"Balloon Game at Arlington Heights Carnival.wav","A group of people are talking to each other."
"Basic_Battle.wav","Someone is playing a video game with a piano."
"BangingOilTank.wav","Someone is playing a musical instrument in the background."
"Bath 01.wav","Water is running from a faucet into a sink."
"Bangkok City Distant.wav","People are talking in the background as cars drive by."
"BathFill.wav","Water is flowing down a gutter and into a drain."
"Barn_Door_Wind_001.wav","A car door opens and closes as it drives."
"Bathtub_with_Foam.wav","A toilet is flushed and the water gurgles as it drains."
"Bear Last Audio.wav","Someone is blowing their nose twice and then sneezes."
"Birds of Klein Profijt.wav","Birds are chirping and traffic is flowing in the background."
"Bees Collingwood.wav","Bees are buzzing and birds are chirping in the background."
"Birds-sleeves-amb.wav","Birds chirp in the background as someone walks through grass and leaves."
"Binding my thesis.wav","Someone is operating a sewing machine while people are talking in the background."
"Birds_and_Water_Filling_Rain_Barrel.wav","A train is going down the tracks at a fast pace."
"BirdCallBackyard2016Long.wav","A bird is singing and another bird is tweeting in the background."
"BlackCappedChickadee.wav","Birds chirp and a frog croaks while other birds chirp in the background."
"Blackbird 252.wav","Several different birds are chirping and singing in close proximity to each other."
"Blind Man Whistling.wav","A person is whistling while cars drive by in the background."
"Blackbird tweet with waterfall background.wav","Birds chirp in the background as rain falls in the foreground."
"Blowing on Microphone.wav","Someone is breathing heavily while the wind is blowing in the background."
"Blade Big.wav","Someone opening a bottle and then closing it."
"Bobcat moving pallets etc Part 2 080320.wav","A machine is running and then shuts off."
"Blade sharpening.wav","A knife is being sharpened on a stone."
"Boiling a cup of water.wav","An airplane takes off from the ground and then flies away into the distance."
"BottleDrinking02.wav","A person jingles their keys together and then jingles their keys back and forth."
"Brushing_Teeth_Bathroom_Fx.wav","Someone is brushing their teeth at a fast pace."
"Bounce-MagnetAndNail.wav","A cat is snoring while it is sleeping."
"Bubbles water.wav","Bubbles are being blown into a larger body of water."
"Broom_Bear_Street_Sweeper_Roadwork.wav","A tractor trailer takes off from the train station."
"Budds Landing Maryland Night 1.wav","Crickets are chirping and insects are making noises in the night."
"Brushing teeth.wav","Someone is brushing their teeth at a fast pace."
"Building Construction in Amsterdam Oost.wav","A train is passing by on the tracks."
"Bukit_Dinding_rainforest_jungle_01.wav","A teapot is whistling while a machine is running in the background."
"Bush bird noises.wav","Birds are chirping and tweeting in the background."
"BulletJuneEdited192012.wav","An engine revs as birds chirp in the background."
"Busy Coffee Shop Counter Field Recording.wav","A group of people are talking to each other."
"Burco Conveyer Toaster running.wav","A machine is operating and making a whistling noise."
"Butter knife being Tapped.wav","A wooden object is being tapped on a hard surface."
"Bus(Drive_Reverse)_1-2.wav","A truck is travelling down the road with its breaks squealing."
"C Minor Chords Musical Soundscape.wav","An orchestra playing a symphony in an open space."
"CAR_WASH.wav","A train is passing by on the tracks."
"Calm down-town morning 02 150722_0706.wav","A person coughs while birds chirp in the background."
"CFX-20130331-UK-DorsetSeaCliff02.wav","A man talks while waves crash in the background."
"Canada Geese Squawk on a Pond with a Fountain.wav","Birds chirp and geese quack in the background."
"CONTACT MIC BOILING WATER 01.wav","The wind is blowing through the windows of the car."
"Car Driving Interior.wav","The wind is blowing through the windows of a building."
"Cafeteria Ambience.wav","People are talking in the background as dishes and utensils are clanging."
"Car Driving.wav","Cars are passing by on a nearby road."
"Car Engine Idling.wav","A lawnmower is being used to cut the grass."
"Car_Suspension_Creak.wav","A zipper is being opened and closed repeatedly."
"Car vs. Freight Train.wav","A train approaches and then passes by quickly."
"Cars crossing in Rain.wav","Waves crash against the shoreline and the wind blows."
"CarEntireInternal01.wav","A car is driving down the road with the windows open."
"Cash Machine, Indoors, Full Transaction.wav","A cash register beeps and then the cash register beeps and then the cash register beeps again."
"CarFerrySeaDogsPeople.wav","A dog is barking while people are talking in the background."
"Changing Room.wav","Someone is using a saw in the background."
"Chicharra1.wav","Someone is brushing their teeth at a pretty consistent rate."
"City Bus.wav","A train is coming down the tracks and people are talking."
"Chopping Celery.wav","A person is chopping vegetables on a cutting board."
"City forest.wav","Several different types of birds are tweeting and chirping."
"Chopping pieces of mushrooms vigorously.wav","A person chopping vegetables on a cutting board."
"Cityscape 05 090617.wav","A car is driving down the road with the windows open."
"Chrysalism.wav","Thunder rumbles in the distance as rain falls in the foreground."
"Cityscape Compounded 01.wav","Heavy rain is falling on a the windshield of a car."
"Clatter.wav","Someone is knocking on a door with a heavy tool."
"Close Cracking Thunder.wav","Thunder rumbles in the distance as rain falls in the foreground."
"Clinking Glasses.wav","A person hammers a metal tube into the ground."
"CoffeeGrinder_111212.wav","A saw is being used to cut through an object."
"ClinkingGlass.wav","Someone is playing a xylophone with a xylophone."
"CoffeeShopChatter.wav","A group of people are talking and laughing."
"Clock.Windup.Bell.Antique.wav","A telephone rings and then the telephone rings again."
"Coins Moving in Jar.wav","Someone is looking for something in the glove pocket of her car."
"Collingwood bees, bumble bees.wav","Birds chirp in the background as an insect flies by."
"CourtyardHome.wav","A train is coming down the tracks and then passes by."
"Construction 2.wav","People are talking while a machine is running in the background."
"Cracking and frying egg.wav","A tap is turned on and water pours out of a faucet."
"Cooking rice.wav","The wind is blowing very strong and strong."
"Creacking Oak 6bft  SHORT 130418_00.wav","It is raining and a car door opens and closes."
"Cornell Big Cheer.wav","A large group of people are clapping and whistling."
"CreakingNoise.wav","A person is flipping through the pages of a book."
"Creaky wooden steps, down and up.wav","Someone is walking up the stairs and dragging their feet."
"Crinklng and opening packet of potato chips.wav","Paper is being crumpled up and crumpled up several times."
"Creepy old elevator 2.wav","Someone is opening and closing a squeaky door."
"Crowd Atmos.wav","A group of children are yelling and talking."
"Crickets in the night.wav","Crickets are chirping and people are talking in the background."
"Crowd at a British wedding reception venue.wav","A crowd of people are talking loudly to each other."
"Crickets indoors.wav","Crickets chirp in the foreground while a person steps in the background."
"Crowd on Stairs.wav","A person is walking on a wooden floor with shoes on."
"Crows.wav","A group of crows are cawing in the forest."
"DAB RADIO FREAK OUT.wav","A radio receiver is trying to find a station."
"Cruiseship - outside, night.wav","Rain is pouring down and thunder is cracking in the distance."
"DH14_CrowTram2b.wav","Birds are squawking and people are talking in the background."
"Cruiseship - passenger library.wav","A machine is running at a constant speed and volume."
"DIDGERIDOO 05.wav","A synthesizer is playing a song with a high pitch."
"Crunchy walk on pebbles.wav","A person is walking through the leaves on the ground."
"Deshaciendo y alisando la bola de papel de aluminio.wav","A person is flipping through the pages of a book."
"Deutz-Tractor-Engine-1972.wav","A lawnmower is being used to cut the grass."
"Digging4.wav","A person is chopping wood with a cutting board."
"Diesel Engine Rattle.wav","An electric machine is running at a constant speed."
"Diving Bell 1.wav","A bell is rung and echoes for a long time."
"Diesel Truck Idling Front.wav","A motor is running at a constant speed and speed."
"DlyFeedback.wav","Someone is playing a guitar with a high speed."
"Diesel train passing.wav","Birds chirp in the background as cars drive by."
"Dog escapes from the room.wav","A bird is chirping and a door is opened and closed."
"Dogs barking from barn in distance in the morning.wav","Birds are chirping and a dog is barking in the background."
"Door.wav","A person is opening and closing a door, then the door is opened and closed."
"Donner2.wav","Thunder rolls in the distance as rain falls."
"DoorSqueak.wav","A door creaks as it is opened and closed several times."
"Door Creaking 01.wav","A door creaks as it is opened and closed several times."
"Downtown Montreal.wav","A group of people are talking to each other."
"Door handle squeaks.wav","A squeaky door opens and closes multiple times."
"Drawer_handle_clap_OWI.wav","A person is hammering a metal object into the ground."
"Dribbling water.wav","A faucet is turned on and then turned off."
"Drumming on some trees.wav","A hard object is being tapped on a hard surface."
"Drilling into stone.wav","A drill is being used to drill into a hard object."
"Duck_quack_2_Sweden.wav","A frog is croaking and birds are chirping in the background."
"Driving, traffic, construction.wav","A person is writing on a piece of paper."
"Duckpond.wav","Birds chirp in the background as a stream of water flows."
"Drop Coin into Glass.wav","Someone is dropping coins into a glass bowl."
"E-brake.wav","Someone is opening and closing a creaky door."
"ELEVATOR CABIN (DOORS OPEN CLOSE).wav","A metal door is being opened and closed."
"Elevator sounds.wav","Someone opening a door and then closing it."
"EarlyMorningRain.wav","It is raining and the rain is hitting the ground hard."
"Elizabeth Evans Park - Mount Dora - June.wav","Birds are chirping and people are talking in the background."
"Edit Radio .wav","A radio transmission of a man talking is interrupted by another man talking."
"End of rain 090707.wav","It is raining and the wind is blowing."
"Eerie Shimmer.wav","A piece of music is playing and then it stops."
"Enduro Motocross - (Kouri Forest - Salonika) 16_03 11.05.wav","Birds chirp in the background as a motorcycle approaches and then passes."
"Erik Final.wav","A pop followed by a pop and then the rumble of a car engine."
"Ext-amb_park_late-fall_distant-gun-shot_Distant-Child-shouting.wav","The wind is blowing and a plane is flying overhead."
"Evening Atmosphere #2.wav","A dog is barking while birds are chirping in the background."
"F1.BR.07.InBox.SeveralCars.3.wav","A siren wails out as people speak in the background."
"Evening Glade.wav","Multiple crows are cackling and birds are chirping in the background."
"FAN STOP.wav","A fire crackles as it burns in a campfire."
"Evening suburban ambience.wav","Crickets are chirping and cars are passing by on the road."
"FISCHER_ZOE-2016_2017_forest-walk.wav","Someone is brushing their teeth with a brush."
"FOLEY_Ext_Garbage_Hauling_001.wav","A car door opens and closes, and then the car door opens and closes again."
"Family Reunion Side A Original.wav","A woman is laughing and talking to another woman."
"FOREST_BIRDS_WOODPECKER.wav","Birds are chirping and the wind is blowing."
"Fast Motor Running.wav","A tool motor is running and then it fades away."
"FR.BirdChatAmbience.26.wav","Birds are chirping and people are talking in the background."
"Fast food soda with ice, sip slurp straw.wav","A person burps several times, then burps several more times, then burps several more times, then burps four more times, then burps four more times, then burps four more times, then burps four more times,"
"FREEZER_DOOR_OPEN_CLOSE.wav","A man talks while water drips in the background."
"Faucet Running.wav","A machine is running at a constant rate and volume."
"Fergus Whining.wav","A high pitched squeal is followed by a dog barking."
"Flint being struck.wav","Someone is drawing on a piece of paper with a marker."
"Field-Recording.LawnMower.4.wav","A machine is running at a constant speed and volume."
"Fliping pages in a book.wav","A person is flipping through the pages of a book."
"File clicking open.wav","Someone is hammering metal objects into the ground."
"Flipping Coin Can.wav","Someone is playing with some coins in their hands."
"Fireplace.wav","A fire crackles in the background as it burns."
"Flipping Pages.wav","A person is flipping through the pages of a book."
"Flowing traffic in the outer ring of Milan 2.wav","Several cars and trucks driving by on a busy road."
"Foley pick up gun on wood 01.wav","A person is walking up the stairs and opening and closing the door."
"FlushToilet.wav","A toilet is flushed and the water gushes out."
"Footsteps Concrete Scuffs Soft Shoe.wav","Someone is bouncing a ball on a hard surface."
"FlyingOnAPlane.wav","A machine is running while people are talking in the background."
"Footsteps Gravel Trainers Running 96Hz 24 Bit.wav","Someone is walking through the snow with boots on."
"Foley bullet hit metal pipe.wav","A metal object is being tapped on another metal object."
"Footsteps Walking in Forest tractor in background-1.wav","Someone is walking through the leaves on their feet."
"Footsteps on Rocky Terrain.wav","A person is walking through a pile of leaves."
"Footsteps, Dry Leaves, G.wav","Someone is walking through the leaves on their feet."
"Footsteps on Wet Pavement_1-2.wav","A person is walking through the leaves on the ground."
"Footsteps_Leaves_Walking.wav","A person is walking through the leaves on the ground."
"Footsteps on snow.wav","Someone is walking through the snow with boots on."
"Footsteps_Sneakers_Wet Sidewalk-01.R.wav","Someone is walking through the snow with boots on."
"Footsteps outside - Including ambience.wav","A person is walking down the street while birds are chirping in the background."
"Forbidden Purr02.wav","The wind is blowing at a constant rate."
"Ford Mustang Engine (1985).wav","An engine starts up and then turns off."
"Fountain .wav","Water is running down a gutter and into a drain."
"Forest river.wav","Rain is pouring down and the rain is hitting the ground hard."
"Fountain Trompenburg 090928.wav","Water is running and people are talking in the background."
"Forest with Birds and Wind in the Trees.wav","Birds are chirping and traffic is flowing in the background."
"Fountain_1.wav","Water is flowing down a gutter and into a drain."
"Forest9.wav","A campfire is crackling and popping as it burns."
"Freezing Rain.wav","Rain is pouring down while the wind is blowing in the background."
"French fries in the making.wav","Water is running down a gutter and into a drain."
"Galaktisk time signal.wav","A xylophone is being played slowly and slowly."
"FrogsBlackHill.wav","Frogs are croaking and a frog is croaking in the background."
"Garage Ambient 32 Bits 48 Khz.wav","Birds chirp in the background as a waterfall rushes by."
"Fuente Cotino 2.wav","Water is flowing down a gutter and into a drain."
"Garbage Truck.wav","A train is coming down the tracks and honking the horn."
"Galactic signal 3.wav","A alarm is going off and a person is walking in the distance."
"Garden ambience.wav","Birds chirp and children cry out in the background."
"Garden chimes.wav","A cowbell is being rung repeatedly while birds are chirping in the background."
"Gentle rain outside balcony street noise.wav","Cars are passing by on a nearby road."
"Gazpoile_long.wav","A machine is running at a constant rate and then stops."
"German Post Office Scene.wav","A person is walking up the stairs and talking to someone."
"Gentle Rain on Concrete.wav","Water is dripping from a faucet into a sink."
"Geyser ambience and turn off.wav","A machine is running and then the machine turns off."
"Gentle Waves Peeling Left To Right 2.wav","Waves of water are crashing against the shoreline."
"Glass Bottles rattle and chink.wav","Metal utensils clang together as they are scraped."
"Glass Dishes.wav","Metal objects are being moved around in a metal container."
"GlassPyrexMeasuringCupMugSlideTableDesk.wav","Someone is writing on a piece of paper with a pencil."
"Glass bottles in and out of a basket.wav","A coin is dropped on the table and the ball is dropped on the table."
"Glass_rubbing_cups.wav","A spoon is being stirred in a metal pot."
"Glass jar on board.wav","A person hammers a metal object against a hard surface."
"Grand Prix 2.wav","A saw is being used to cut through wood."
"Glass moving 2.wav","Someone is jingling a set of keys together."
"Grand Union Canal Kensal Green.wav","Birds chirp and a rooster crows in the distance."
"Grasshoppers_and_wind1.wav","It is raining and the wind is blowing and the rain is hitting the ground."
"HOSTEL WORKS 1.wav","Someone is playing a musical tune with a high pitch."
"Grinder.wav","A cricket is making a lot of noise while the wind is blowing in the background."
"Hail 1.wav","Rain drops fall onto the roof of a house."
"Grinding sugar.wav","A person jingles their keys in their pocket."
"Hallway Room Tone with shower in background.wav","A machine is running at a constant rate and then stops."
"Grovers Love 100.wav","A cymbal is being played and gets louder as time goes on."
"HammerDrill.wav","A bottle is opened and the lid of the container is shaken."
"Hang Man&#39;s Rope.wav","A person is flipping through the pages of a book."
"Heavy Wind on Microphone.wav","The wind is blowing hard at a steady pace."
"Hanoi streets.wav","Several people talking next to a street with vehicles driving by."
"Heavy Wind.wav","The wind is blowing and the wind is lightly blowing."
"Harvard Square.wav","A man is speaking while music is playing in the background."
"Heavy rain and thunder in Oklahoma.wav","Rain is pouring down while thunder rumbles in the background."
"Heat duct .wav","An airplane is flying in the air at a steady pace."
"Heel walking 1A.wav","A person is walking on a wooden floor wearing high heels."
"High Pruner.wav","A person is walking through the woods with leaves on their feet."
"Hitting baseball w. wooden bat.wav","Someone is clapping their hands against a hard surface."
"Highway_in_the_distance.wav","The wind is blowing and cars are passing by."
"House_kettle boil_whistle.wav","A teapot is whistling and then the teapot is turned on."
"Himalayan Gong.wav","A xylophone is being played at a constant rate."
"Household - Atmos - Wind Through Window.wav","The wind is blowing and cars are passing by."
"Hiss of a Tilley pressurised paraffin (kerosene) lamp.wav","Crickets chirp in the background as a waterfall rushes by."
"Howler monkey and other monkey or bird.wav","A rooster crows and birds are chirping in the background."
"Hunebed D26 Drouwenerveld.wav","A swarm of bees are buzzing around the hive."
"In the City.wav","A train is coming down the tracks while people are talking in the background."
"Hunebed D27 Borger.wav","A group of people are talking and walking around."
"Int. Car Drive 1.wav","The wind is blowing through the windows of the car."
"INT London Underground.wav","A train is passing by on the tracks."
"Int. Car Drive 2.wav","An engine hums in the distance as a door creaks open."
"Idle and Rev - Engine.wav","A motorcycle is being revved up and then turned off."
"International Harvester Scout II.wav","Machinery squeaks while a man grunts in the background."
"Japan_Tokyo_Shinjuku_Street_Promoter_Yelling_City.wav","A man is speaking and cars are passing by."
"Juicer Shredding and Shutting Down.wav","A person types on a computer keyboard and then types on the computer keyboard again."
"Japanese Train Haruka Express.wav","A train is passing by and a man is speaking over an intercom."
"KC0895T2.wav","People are talking and a truck is beeping."
"Jesus! Hellbound I go but I&#39;m coming back!.wav","A man is giving a speech to a crowd."
"Kauai Sunrise.wav","Birds are chirping and singing in the background."
"Jet over Rosemont Horizon Parking Lot.wav","A train approaches and passes by on the tracks."
"Kings Cross street sounds.wav","Cars drive by on the road as birds chirp in the background."
"Kitchen Chair Pulled on Linoleum Floor_1-2.wav","A drawer is being opened and closed multiple times."
"Kowloon Park.wav","Birds chirp in the background while a woman speaks."
"Kitchen fan.wav","A motor is running at a constant speed and volume."
"Large Hiroshima Peace Bell.wav","A bell is rung and echoes as birds chirp in the background."
"Knife Hitting Wine Glass.wav","Someone is hitting a glass with a tool."
"Large Splashes.wav","Water sloshes and slurps around, then slurps and slurps again several times."
"Koeien, R4 en riet Lichterveldestraat.wav","Cars are passing by on the nearby road."
"Large Warehouse_Factory Ambience.wav","The wind is blowing through the windows of a building."
"Lassen.wav","A sprinkler sprays water onto a concrete surface."
"Lexington Ave Express.wav","A machine is running while people are talking in the background."
"Le Verdon fountain.wav","Rain is pouring down while people are talking in the background."
"Light Wind.wav","The wind is blowing and leaves are rustling in the trees."
"Leaf Blower.wav","A person turns on a power tool, then turns it on and turns it off."
"LightRaininPinesMarch302013.wav","A fire is crackling and popping as it burns."
"Lekkers Ambience.wav","A large group of people are talking in the background."
"Lisbon street_2.wav","Birds are cooing and flapping their wings while a car drives by."
"Living Minute - Winter Thaw.wav","Water is flowing down a gutter and into a drain."
"London Overground train (interior) approaches Victoria Station.wav","A train is going down the tracks while people are talking in the background."
"Lluvia 1.wav","Rain is pouring down while thunder rumbles in the background."
"LondonTraffic.wav","Cars drive by on the freeway as birds chirp in the background."
"Loading old cobbles.wav","A machine is running at a constant speed."
"LoneCricketInFallBasement.wav","Crickets are chirping and the wind is blowing."
"LogsOnLogs.wav","Someone opening and closing a door three times."
"Long Fuzz.wav","A person is breathing heavily at a steady pace."
"MEN RUNNING, FOREST, BREATHING (1).wav","A person is walking through the grass while breathing heavily."
"Machine 2 multi Stage.wav","A machine is running at a constant speed and volume."
"MISC_Int_Cat_Purring_002.wav","A cat is purring and snoring very loudly."
"Manipulated Sink Water Sound.wav","A machine is running and a dog is barking in the background."
"MOTOR_BOTE_OMAN.wav","A lawnmower is being used to cut the grass."
"Marcher_feuilles.wav","Someone is sweeping the floor with a broom."
"Machetes hit 2.wav","A person is hammering a metal object into the ground."
"Marker on paper.wav","Someone is brushing their teeth with a brush."
"Marketing Car Churros.wav","A man is speaking over a telephone receiver while music plays in the background."
"Metal spoon on china plate.wav","A spoon is being stirred in a metal pot."
"Marrakech Walking.wav","A group of people are talking in a crowded place."
"Metal_Gate_squeak_mono.wav","A metal object is being rubbed against another metal object multiple times."
"Mass MoCA Bathroom Door.wav","A metal object is rubbed against another metal object several times."
"Metal_Workshop_2.wav","A tractor is trying to start up a truck."
"Metal handle on wooden box.wav","Metal objects are being moved around and rubbed against each other."
"Metal_clang.wav","Someone is ringing the bell five times."
"Metallic  Gate.wav","A telephone rings three times, then three more times, then three more times, then three more times."
"Microwave Door Open Close .wav","A door is opened and closed three times."
"Metallic Lingo.wav","Metal utensils clang together as they are scraped."
"MicrowaveHum_Stereo_bip.wav","A machine is running at a constant rate and then stops."
"Metra Train.wav","A train passes by while a siren blares in the background."
"Mockingbird singing @ Alfama.wav","Birds are chirping and the wind is blowing."
"Metro - Greece.wav","An announcement is made over a loudspeaker to a crowd."
"Money in the bag.wav","A man is speaking and people are talking in the background."
